celex,readable_name,cluster_id,cluster_name
32022R1361,Regulation (EU) 2022/1361,19,Other
32022R1362,Regulation (EU) 2022/1362,19,Other
32022R1379,Regulation (EU) 2022/1379,19,Other
32022R1380,Regulation (EU) 2022/1380,19,Other
32022R1408,Regulation (EU) 2022/1408,19,Other
32022R1409,Regulation (EU) 2022/1409,19,Other
32022R1463,Regulation (EU) 2022/1463,19,Other
32022R1467,Regulation (EU) 2022/1467,19,Other
32022R1504,Regulation (EU) 2022/1504,19,Other
32022R1528,Regulation (EU) 2022/1528,19,Other
32022R1622,Regulation (EU) 2022/1622,19,Other
32022R1644,Regulation (EU) 2022/1644,19,Other
32022R1645,Regulation (EU) 2022/1645,19,Other
32022R1671,Regulation (EU) 2022/1671,19,Other
32022R1855,Regulation (EU) 2022/1855,19,Other
32022R1858,Regulation (EU) 2022/1858,19,Other
32022R1904,Regulation (EU) 2022/1904,19,Other
32022R1906,Regulation (EU) 2022/1906,19,Other
32022R1925,DMA - Digital Markets Act [Regulation (EU) 2022/1925],2,Platform Regulation & Digital Markets
32022R1930,Regulation (EU) 2022/1930,19,Other
32022R1959,Regulation (EU) 2022/1959,19,Other
32022R2036,Regulation (EU) 2022/2036,19,Other
32022R2039,Regulation (EU) 2022/2039,19,Other
32022R2056,Regulation (EU) 2022/2056,14,"Agriculture, Fisheries & Rural Development"
32022R2058,Regulation (EU) 2022/2058,19,Other
32022R2059,Regulation (EU) 2022/2059,19,Other
32022R2060,Regulation (EU) 2022/2060,19,Other
32022R2065,DSA - Digital Services Act [Regulation (EU) 2022/2065],2,Platform Regulation & Digital Markets
32022R2077,Regulation (EU) 2022/2077,19,Other
32022R2111,Regulation (EU) 2022/2111,19,Other
32022R2112,Regulation (EU) 2022/2112,19,Other
32022R2113,Regulation (EU) 2022/2113,19,Other
32022R2114,Regulation (EU) 2022/2114,19,Other
32022R2115,Regulation (EU) 2022/2115,19,Other
32022R2116,Regulation (EU) 2022/2116,19,Other
32022R2117,Regulation (EU) 2022/2117,19,Other
32022R2118,Regulation (EU) 2022/2118,19,Other
32022R2119,Regulation (EU) 2022/2119,19,Other
32022R2120,Regulation (EU) 2022/2120,19,Other
32022R2121,Regulation (EU) 2022/2121,19,Other
32022R2122,Regulation (EU) 2022/2122,19,Other
32022R2123,Regulation (EU) 2022/2123,19,Other
32022R2175,Regulation (EU) 2022/2175,19,Other
32022R2181,Regulation (EU) 2022/2181,19,Other
32022R2202,Regulation (EU) 2022/2202,19,Other
32022R2239,Regulation (EU) 2022/2239,19,Other
32022R2257,Regulation (EU) 2022/2257,19,Other
32022R2292,Regulation (EU) 2022/2292,19,Other
32022R2304,Regulation (EU) 2022/2304,19,Other
32022R2309,Regulation (EU) 2022/2309,19,Other
32022R2328,Regulation (EU) 2022/2328,19,Other
32022R2343,Regulation (EU) 2022/2343,14,"Agriculture, Fisheries & Rural Development"
32022R2360,Regulation (EU) 2022/2360,19,Other
32022R2370,ECDC Amending Regulation [Regulation (EU) 2022/2370],13,"Health, Medicines & Life Sciences"
32022R2371,Cross-Border Health Threats Regulation [Regulation (EU) 2022/2371],13,"Health, Medicines & Life Sciences"
32022R2372,Medical Countermeasures Emergency Framework Regulation [Regulation (EU) 2022/2372],19,Other
32022R2379,Regulation (EU) 2022/2379,14,"Agriculture, Fisheries & Rural Development"
32022R2383,Regulation (EU) 2022/2383,19,Other
32022R2472,Regulation (EU) 2022/2472,19,Other
32022R2473,Regulation (EU) 2022/2473,19,Other
32022R2474,Regulation (EU) 2022/2474,19,Other
32022R2476,Regulation (EU) 2022/2476,19,Other
32022R2495,Regulation (EU) 2022/2495,19,Other
32022R2514,Regulation (EU) 2022/2514,19,Other
32022R2554,DORA - Digital Operational Resilience Act [Regulation (EU) 2022/2554],4,Cybersecurity & Operational Resilience
32022R2560,Foreign Subsidies Regulation [Regulation (EU) 2022/2560],7,Consumer Rights & Internal Market
32022R2565,Regulation (EU) 2022/2565,19,Other
32022R2576,Gas Solidarity Regulation [Regulation (EU) 2022/2576],19,Other
32022R2579,Regulation (EU) 2022/2579,19,Other
32022R2580,Regulation (EU) 2022/2580,19,Other
32023L0970,Pay Transparency Directive [Directive (EU) 2023/970],7,Consumer Rights & Internal Market
32023L0977,Law Enforcement Information Exchange Directive [Directive (EU) 2023/977],19,Other
32023L1544,e-Evidence Directive [Directive (EU) 2023/1544],9,Criminal Justice & Fundamental Rights
32023L1791,Energy Efficiency Directive [Directive (EU) 2023/1791],19,Other
32023L2123,Directive (EU) 2023/2123,19,Other
32023L2225,Consumer Credit Directive [Directive (EU) 2023/2225],6,"Banking, Payments, Insurance & AML"
32023L2226,Directive (EU) 2023/2226,19,Other
32023L2413,Renewable Energy Directive III [Directive (EU) 2023/2413],19,Other
32023L2661,Directive (EU) 2023/2661,5,"Financial Markets, Investment & Capital"
32023L2673,Directive (EU) 2023/2673,19,Other
32023L2843,Digitalisation of Judicial Cooperation Directive [Directive (EU) 2023/2843],19,Other
32023L2864,Directive (EU) 2023/2864,15,EU Institutional Framework & Funding
32023R0066,Regulation (EU) 2023/66,19,Other
32023R0067,Regulation (EU) 2023/67,19,Other
32023R0137,Regulation (EU) 2023/137,19,Other
32023R0138,Regulation (EU) 2023/138,19,Other
32023R0168,Regulation (EU) 2023/168,19,Other
32023R0169,Regulation (EU) 2023/169,19,Other
32023R0170,Regulation (EU) 2023/170,19,Other
32023R0185,Regulation (EU) 2023/185,19,Other
32023R0203,Regulation (EU) 2023/203,19,Other
32023R0206,Regulation (EU) 2023/206,19,Other
32023R0246,Regulation (EU) 2023/246,19,Other
32023R0332,Regulation (EU) 2023/332,19,Other
32023R0333,Regulation (EU) 2023/333,19,Other
32023R0427,Regulation (EU) 2023/427,19,Other
32023R0429,Regulation (EU) 2023/429,19,Other
32023R0435,REPowerEU Regulation [Regulation (EU) 2023/435],12,"Environment, Energy & Climate"
32023R0442,Regulation (EU) 2023/442,19,Other
32023R0443,Regulation (EU) 2023/443,19,Other
32023R0444,Regulation (EU) 2023/444,19,Other
32023R0450,Regulation (EU) 2023/450,19,Other
32023R0451,Regulation (EU) 2023/451,19,Other
32023R0502,Regulation (EU) 2023/502,19,Other
32023R0503,Regulation (EU) 2023/503,19,Other
32023R0511,Regulation (EU) 2023/511,19,Other
32023R0564,Regulation (EU) 2023/564,19,Other
32023R0588,Union Secure Connectivity Programme Regulation [Regulation (EU) 2023/588],15,EU Institutional Framework & Funding
32023R0606,ELTIF 2 Regulation [Regulation (EU) 2023/606],5,"Financial Markets, Investment & Capital"
32023R0607,Regulation (EU) 2023/607,19,Other
32023R0675,Regulation (EU) 2023/675,14,"Agriculture, Fisheries & Rural Development"
32023R0712,Regulation (EU) 2023/712,19,Other
32023R0737,Regulation (EU) 2023/737,19,Other
32023R0738,Regulation (EU) 2023/738,19,Other
32023R0755,Regulation (EU) 2023/755,19,Other
32023R0813,Regulation (EU) 2023/813,19,Other
32023R0814,Regulation (EU) 2023/814,19,Other
32023R0823,Regulation (EU) 2023/823,19,Other
32023R0825,Regulation (EU) 2023/825,19,Other
32023R0827,Regulation (EU) 2023/827,19,Other
32023R0834,Regulation (EU) 2023/834,19,Other
32023R0839,Regulation (EU) 2023/839,19,Other
32023R0840,Regulation (EU) 2023/840,19,Other
32023R0842,Regulation (EU) 2023/842,19,Other
32023R0857,Regulation (EU) 2023/857,19,Other
32023R0888,Regulation (EU) 2023/888,19,Other
32023R0893,Regulation (EU) 2023/893,19,Other
32023R0914,Regulation (EU) 2023/914,19,Other
32023R0955,Social Climate Fund Regulation [Regulation (EU) 2023/955],12,"Environment, Energy & Climate"
32023R0956,CBAM [Regulation (EU) 2023/956],12,"Environment, Energy & Climate"
32023R0957,Regulation (EU) 2023/957,19,Other
32023R0969,Regulation (EU) 2023/969,10,"Migration, Asylum & Border Management"
32023R0988,General Product Safety Regulation [Regulation (EU) 2023/988],7,Consumer Rights & Internal Market
32023R0996,Regulation (EU) 2023/996,19,Other
32023R1092,Regulation (EU) 2023/1092,14,"Agriculture, Fisheries & Rural Development"
32023R1113,Transfer of Funds Regulation [Regulation (EU) 2023/1113],6,"Banking, Payments, Insurance & AML"
32023R1114,MiCA - Crypto-Assets Regulation [Regulation (EU) 2023/1114],5,"Financial Markets, Investment & Capital"
32023R1115,Deforestation-Free Products Information System Regulation [Regulation (EU) 2023/1115],12,"Environment, Energy & Climate"
32023R1117,Regulation (EU) 2023/1117,19,Other
32023R1118,Regulation (EU) 2023/1118,19,Other
32023R1127,Delegated Regulation [Delegated Regulation (EU) 2023/1127],19,Other
32023R1162,Regulation (EU) 2023/1162,19,Other
32023R1177,Regulation (EU) 2023/1177,19,Other
32023R1192,Regulation (EU) 2023/1192,19,Other
32023R1193,Regulation (EU) 2023/1193,19,Other
32023R1201,Digital Services Act Procedural Regulation [Regulation (EU) 2023/1201],19,Other
32023R1214,Regulation (EU) 2023/1214,19,Other
32023R1215,Regulation (EU) 2023/1215,19,Other
32023R1216,Regulation (EU) 2023/1216,19,Other
32023R1230,Machinery Regulation [Regulation (EU) 2023/1230],7,Consumer Rights & Internal Market
32023R1231,Windsor Framework Regulation [Regulation (EU) 2023/1231],19,Other
32023R1322,EUDA Regulation [Regulation (EU) 2023/1322],13,"Health, Medicines & Life Sciences"
32023R1324,Regulation (EU) 2023/1324,19,Other
32023R1441,Foreign Subsidies Regulation Procedural Regulation [Regulation (EU) 2023/1441],19,Other
32023R1496,Regulation (EU) 2023/1496,19,Other
32023R1529,Regulation (EU) 2023/1529,19,Other
32023R1537,Regulation (EU) 2023/1537,19,Other
32023R1538,Regulation (EU) 2023/1538,19,Other
32023R1542,Batteries Regulation [Regulation (EU) 2023/1542],19,Other
32023R1543,e-Evidence Regulation [Regulation (EU) 2023/1543],9,Criminal Justice & Fundamental Rights
32023R1563,Regulation (EU) 2023/1563,19,Other
32023R1577,Regulation (EU) 2023/1577,19,Other
32023R1578,Regulation (EU) 2023/1578,19,Other
32023R1579,Regulation (EU) 2023/1579,19,Other
32023R1594,Regulation (EU) 2023/1594,19,Other
32023R1615,Regulation (EU) 2023/1615,19,Other
32023R1616,Regulation (EU) 2023/1616,19,Other
32023R1631,Regulation (EU) 2023/1631,19,Other
32023R1632,Regulation (EU) 2023/1632,19,Other
32023R1637,Regulation (EU) 2023/1637,19,Other
32023R1642,Regulation (EU) 2023/1642,19,Other
32023R1649,Regulation (EU) 2023/1649,19,Other
32023R1651,Regulation (EU) 2023/1651,19,Other
32023R1668,Regulation (EU) 2023/1668,19,Other
32023R1669,Regulation (EU) 2023/1669,19,Other
32023R1676,Regulation (EU) 2023/1676,19,Other
32023R1693,Regulation (EU) 2023/1693,19,Other
32023R1694,Regulation (EU) 2023/1694,19,Other
32023R1695,Regulation (EU) 2023/1695,19,Other
32023R1717,Regulation (EU) 2023/1717,19,Other
32023R1768,Regulation (EU) 2023/1768,19,Other
32023R1769,Regulation (EU) 2023/1769,19,Other
32023R1773,CBAM Regulation [Commission Implementing Regulation (EU) 2023/1773],19,Other
32023R1781,Chips Act [Regulation (EU) 2023/1781],1,"AI, Data Economy & Digital Identity"
32023R1782,Regulation (EU) 2023/1782,19,Other
32023R1804,Alternative Fuels Infrastructure Regulation [Regulation (EU) 2023/1804],15,EU Institutional Framework & Funding
32023R1805,FuelEU Maritime Regulation [Regulation (EU) 2023/1805],19,Other
32023R1808,Regulation (EU) 2023/1808,19,Other
32023R2053,Regulation (EU) 2023/2053,14,"Agriculture, Fisheries & Rural Development"
32023R2083,Regulation (EU) 2023/2083,19,Other
32023R2117,Regulation (EU) 2023/2117,19,Other
32023R2124,GFCM Fishing Regulation [Regulation (EU) 2023/2124],14,"Agriculture, Fisheries & Rural Development"
32023R2131,Digital Information Exchange in Terrorism Cases Regulation [Regulation (EU) 2023/2131],9,Criminal Justice & Fundamental Rights
32023R2147,Regulation (EU) 2023/2147,19,Other
32023R2175,Regulation (EU) 2023/2175,19,Other
32023R2197,Regulation (EU) 2023/2197,19,Other
32023R2389,Regulation (EU) 2023/2389,19,Other
32023R2391,Regulation (EU) 2023/2391,19,Other
32023R2399,Regulation (EU) 2023/2399,19,Other
32023R2406,Regulation (EU) 2023/2406,19,Other
32023R2411,Craft and Industrial Products Geographical Indications Regulation [Regulation (EU) 2023/2411],8,Intellectual Property
32023R2418,EDIRPA Regulation [Regulation (EU) 2023/2418],19,Other
32023R2431,Regulation (EU) 2023/2431,19,Other
32023R2445,Regulation (EU) 2023/2445,19,Other
32023R2450,Regulation (EU) 2023/2450,19,Other
32023R2460,Regulation (EU) 2023/2460,19,Other
32023R2462,Regulation (EU) 2023/2462,19,Other
32023R2477,Regulation (EU) 2023/2477,19,Other
32023R2485,Regulation (EU) 2023/2485,19,Other
32023R2495,Regulation (EU) 2023/2495,19,Other
32023R2496,Regulation (EU) 2023/2496,19,Other
32023R2497,Regulation (EU) 2023/2497,19,Other
32023R2529,Regulation (EU) 2023/2529,19,Other
32023R2534,Regulation (EU) 2023/2534,19,Other
32023R2616,Regulation (EU) 2023/2616,19,Other
32023R2631,European Green Bonds Regulation [Regulation (EU) 2023/2631],5,"Financial Markets, Investment & Capital"
32023R2667,Regulation (EU) 2023/2667,9,Criminal Justice & Fundamental Rights
32023R2674,FSDN Basic Act [Regulation (EU) 2023/2674],14,"Agriculture, Fisheries & Rural Development"
32023R2675,Anti-Coercion Instrument Regulation [Regulation (EU) 2023/2675],15,EU Institutional Framework & Funding
32023R2685,Regulation (EU) 2023/2685,10,"Migration, Asylum & Border Management"
32023R2693,Regulation (EU) 2023/2693,19,Other
32023R2696,Regulation (EU) 2023/2696,19,Other
32023R2710,Regulation (EU) 2023/2710,19,Other
32023R2745,Regulation (EU) 2023/2745,19,Other
32023R2772,European Sustainability Reporting Standards Regulation [Regulation (EU) 2023/2772],19,Other
32023R2776,Regulation (EU) 2023/2776,19,Other
32023R2779,Regulation (EU) 2023/2779,19,Other
32023R2790,Regulation (EU) 2023/2790,19,Other
32023R2793,Regulation (EU) 2023/2793,19,Other
32023R2833,Regulation (EU) 2023/2833,15,EU Institutional Framework & Funding
32023R2835,Regulation (EU) 2023/2835,19,Other
32023R2841,"EU-INST Cybersecurity Regulation [Regulation (EU, Euratom) 2023/2841]",4,Cybersecurity & Operational Resilience
32023R2842,Fisheries Control Regulation [Regulation (EU) 2023/2842],14,"Agriculture, Fisheries & Rural Development"
32023R2844,Digitalisation Of Cross-Border Judicial Cooperation Regulation,1,"AI, Data Economy & Digital Identity"
32023R2845,Regulation (EU) 2023/2845,5,"Financial Markets, Investment & Capital"
32023R2849,Regulation (EU) 2023/2849,19,Other
32023R2854,Data Act [Regulation (EU) 2023/2854],1,"AI, Data Economy & Digital Identity"
32023R2859,European Single Access Point Regulation [Regulation (EU) 2023/2859],5,"Financial Markets, Investment & Capital"
32023R2869,Regulation (EU) 2023/2869,9,Criminal Justice & Fundamental Rights
32023R2875,Regulation (EU) 2023/2875,19,Other
32023R2878,Regulation (EU) 2023/2878,19,Other
32023R2904,Regulation (EU) 2023/2904,19,Other
32023R2917,Regulation (EU) 2023/2917,19,Other
32023R2918,Regulation (EU) 2023/2918,19,Other
32024L0325,Directive (EU) 2024/325,19,Other
32024L0505,Directive (EU) 2024/505,19,Other
32024L0782,Directive (EU) 2024/782,19,Other
32024L0790,Directive (EU) 2024/790,19,Other
32024L0825,Empowering Consumers Directive [Directive (EU) 2024/825],19,Other
32024L0927,Directive (EU) 2024/927,19,Other
32024L1069,Anti SLAPP Directive [Directive (EU) 2024/1069],9,Criminal Justice & Fundamental Rights
32024L1174,Directive (EU) 2024/1174,19,Other
32024L1203,Environmental Crime Directive [Directive (EU) 2024/1203],9,Criminal Justice & Fundamental Rights
32024L1226,Directive (EU) 2024/1226,6,"Banking, Payments, Insurance & AML"
32024L1233,Single Permit Directive [Directive (EU) 2024/1233],19,Other
32024L1260,Asset Recovery Directive [Directive (EU) 2024/1260],9,Criminal Justice & Fundamental Rights
32024L1265,Directive (EU) 2024/1265,19,Other
32024L1275,Energy Performance of Buildings Directive [Directive (EU) 2024/1275],12,"Environment, Energy & Climate"
32024L1346,Reception Conditions Directive [Directive (EU) 2024/1346],19,Other
32024L1385,Combating Gender-Based Violence Directive [Directive (EU) 2024/1385],7,Consumer Rights & Internal Market
32024L1499,Equality Bodies Directive [Directive (EU) 2024/1499],19,Other
32024L1500,Gender Equality Bodies Directive [Directive (EU) 2024/1500],7,Consumer Rights & Internal Market
32024L1619,CRD VI Directive [Directive (EU) 2024/1619],6,"Banking, Payments, Insurance & AML"
32024L1640,AML6 [Directive (EU) 2024/1640],6,"Banking, Payments, Insurance & AML"
32024L1654,Directive (EU) 2024/1654,7,Consumer Rights & Internal Market
32024L1711,Directive (EU) 2024/1711,12,"Environment, Energy & Climate"
32024L1712,Directive (EU) 2024/1712,12,"Environment, Energy & Climate"
32024L1760,Corporate Sustainability Due Diligence Directive [Directive (EU) 2024/1760],19,Other
32024L1785,Directive (EU) 2024/1785,19,Other
32024L1788,Hydrogen and Gas Markets Directive [Directive (EU) 2024/1788],12,"Environment, Energy & Climate"
32024L1799,RtRD - Right To Repair Directive [Directive (EU) 2024/1799],19,Other
32024L2749,Directive (EU) 2024/2749,19,Other
32024L2810,Directive (EU) 2024/2810,9,Criminal Justice & Fundamental Rights
32024L2811,Directive (EU) 2024/2811,19,Other
32024L2823,Designs Directive [Directive (EU) 2024/2823],8,Intellectual Property
32024L2831,Platform Work Directive [Directive (EU) 2024/2831],7,Consumer Rights & Internal Market
32024L2839,Directive (EU) 2024/2839,19,Other
32024L2841,European Disability Card Directive [Directive (EU) 2024/2841],19,Other
32024L2842,Directive (EU) 2024/2842,19,Other
32024L2853,Product Liability Directive Revision [Directive (EU) 2024/2853],7,Consumer Rights & Internal Market
32024L2994,Directive (EU) 2024/2994,19,Other
32024L3017,Directive (EU) 2024/3017,19,Other
32024L3019,Urban Wastewater Treatment Directive [Directive (EU) 2024/3019],12,"Environment, Energy & Climate"
32024L3100,Directive (EU) 2024/3100,19,Other
32024L3101,Directive (EU) 2024/3101,19,Other
32024L3237,Directive (EU) 2024/3237,19,Other
32024R0196,Regulation (EU) 2024/196,19,Other
32024R0203,Regulation (EU) 2024/203,19,Other
32024R0204,Regulation (EU) 2024/204,19,Other
32024R0205,Regulation (EU) 2024/205,19,Other
32024R0206,Regulation (EU) 2024/206,19,Other
32024R0257,Regulation (EU) 2024/257,19,Other
32024R0287,Regulation (EU) 2024/287,19,Other
32024R0358,Regulation (EU) 2024/358,19,Other
32024R0370,Regulation (EU) 2024/370,19,Other
32024R0386,Regulation (EU) 2024/386,19,Other
32024R0397,Regulation (EU) 2024/397,19,Other
32024R0432,Regulation (EU) 2024/432,19,Other
32024R0436,Regulation (EU) 2024/436,19,Other
32024R0450,Regulation (EU) 2024/450,19,Other
32024R0453,Regulation (EU) 2024/453,19,Other
32024R0482,Regulation (EU) 2024/482,19,Other
32024R0490,Regulation (EU) 2024/490,19,Other
32024R0568,Regulation (EU) 2024/568,15,EU Institutional Framework & Funding
32024R0573,F-Gas Regulation [Regulation (EU) 2024/573],12,"Environment, Energy & Climate"
32024R0574,Regulation (EU) 2024/574,19,Other
32024R0576,Regulation (EU) 2024/576,19,Other
32024R0590,Ozone-Depleting Substances Regulation [Regulation (EU) 2024/590],12,"Environment, Energy & Climate"
32024R0595,Regulation (EU) 2024/595,19,Other
32024R0607,Regulation (EU) 2024/607,19,Other
32024R0741,Regulation (EU) 2024/741,19,Other
32024R0753,Regulation (EU) 2024/753,19,Other
32024R0765,"Regulation (EU, Euratom) 2024/765",19,Other
32024R0791,Regulation (EU) 2024/791,5,"Financial Markets, Investment & Capital"
32024R0792,Ukraine Facility Regulation [Regulation (EU) 2024/792],15,EU Institutional Framework & Funding
32024R0795,STEP Regulation [Regulation (EU) 2024/795],19,Other
32024R0805,Regulation (EU) 2024/805,19,Other
32024R0856,Regulation (EU) 2024/856,19,Other
32024R0857,Regulation (EU) 2024/857,19,Other
32024R0868,Regulation (EU) 2024/868,19,Other
32024R0886,Instant Payments Regulation [Regulation (EU) 2024/886],6,"Banking, Payments, Insurance & AML"
32024R0892,Regulation (EU) 2024/892,19,Other
32024R0894,Regulation (EU) 2024/894,19,Other
32024R0895,Regulation (EU) 2024/895,19,Other
32024R0896,Regulation (EU) 2024/896,19,Other
32024R0897,Regulation (EU) 2024/897,6,"Banking, Payments, Insurance & AML"
32024R0900,TTPAR - Transparency And Targeting Of Political Advertising Regulation [Regulation (EU) 2024/900],2,Platform Regulation & Digital Markets
32024R0903,IEA - Interoperable Europe Act [Regulation (EU) 2024/903],1,"AI, Data Economy & Digital Identity"
32024R0911,Regulation (EU) 2024/911,19,Other
32024R0912,Regulation (EU) 2024/912,19,Other
32024R0920,Regulation (EU) 2024/920,19,Other
32024R0946,Regulation (EU) 2024/946,19,Other
32024R0949,Regulation (EU) 2024/949,19,Other
32024R0982,Prüm II Regulation [Regulation (EU) 2024/982],9,Criminal Justice & Fundamental Rights
32024R0994,Regulation (EU) 2024/994,19,Other
32024R1004,Regulation (EU) 2024/1004,19,Other
32024R1028,STR Regulation [Regulation (EU) 2024/1028],14,"Agriculture, Fisheries & Rural Development"
32024R1041,Regulation (EU) 2024/1041,19,Other
32024R1083,EMFA - European Media Freedom Act [Regulation (EU) 2024/1083],3,"Digital Content, Media & Copyright"
32024R1084,Regulation (EU) 2024/1084,19,Other
32024R1085,Regulation (EU) 2024/1085,19,Other
32024R1106,REMIT II Regulation [Regulation (EU) 2024/1106],5,"Financial Markets, Investment & Capital"
32024R1107,Regulation (EU) 2024/1107,19,Other
32024R1108,Regulation (EU) 2024/1108,19,Other
32024R1109,Regulation (EU) 2024/1109,19,Other
32024R1110,Regulation (EU) 2024/1110,19,Other
32024R1111,Regulation (EU) 2024/1111,19,Other
32024R1143,Geographical Indications Regulation [Regulation (EU) 2024/1143],8,Intellectual Property
32024R1157,Waste Shipments Regulation [Regulation (EU) 2024/1157],12,"Environment, Energy & Climate"
32024R1180,Regulation (EU) 2024/1180,19,Other
32024R1183,EIDAS 2 [Regulation (EU) 2024/1183],1,"AI, Data Economy & Digital Identity"
32024R1230,Regulation (EU) 2024/1230,19,Other
32024R1232,Regulation (EU) 2024/1232,19,Other
32024R1244,Regulation (EU) 2024/1244,14,"Agriculture, Fisheries & Rural Development"
32024R1252,Critical Raw Materials Act [Regulation (EU) 2024/1252],19,Other
32024R1257,Euro 7 Regulation [Regulation (EU) 2024/1257],11,Transport & Mobility
32024R1287,Regulation (EU) 2024/1287,19,Other
32024R1307,Regulation (EU) 2024/1307,14,"Agriculture, Fisheries & Rural Development"
32024R1309,Gigabit Infrastructure Act [Regulation (EU) 2024/1309],2,Platform Regulation & Digital Markets
32024R1321,Regulation (EU) 2024/1321,19,Other
32024R1347,Qualification Regulation [Regulation (EU) 2024/1347],19,Other
32024R1348,Asylum Procedures Regulation [Regulation (EU) 2024/1348],10,"Migration, Asylum & Border Management"
32024R1349,Return Border Procedure Regulation [Regulation (EU) 2024/1349],19,Other
32024R1350,Union Resettlement and Humanitarian Admission Regulation [Regulation (EU) 2024/1350],10,"Migration, Asylum & Border Management"
32024R1351,Asylum and Migration Management Regulation [Regulation (EU) 2024/1351],10,"Migration, Asylum & Border Management"
32024R1352,Regulation (EU) 2024/1352,10,"Migration, Asylum & Border Management"
32024R1356,Screening Regulation [Regulation (EU) 2024/1356],10,"Migration, Asylum & Border Management"
32024R1358,Eurodac Regulation [Regulation (EU) 2024/1358],10,"Migration, Asylum & Border Management"
32024R1359,Crisis and Force Majeure Regulation [Regulation (EU) 2024/1359],19,Other
32024R1366,Regulation (EU) 2024/1366,19,Other
32024R1381,Regulation (EU) 2024/1381,19,Other
32024R1389,Regulation (EU) 2024/1389,19,Other
32024R1400,Regulation (EU) 2024/1400,19,Other
32024R1415,Regulation (EU) 2024/1415,19,Other
32024R1417,Farm Sustainability Data Network Delegated Regulation [Delegated Regulation (EU) 2024/1417],19,Other
32024R1428,Regulation (EU) 2024/1428,19,Other
32024R1435,Regulation (EU) 2024/1435,19,Other
32024R1449,Regulation (EU) 2024/1449,15,EU Institutional Framework & Funding
32024R1459,Regulation (EU) 2024/1459,19,Other
32024R1468,Regulation (EU) 2024/1468,19,Other
32024R1469,Regulation (EU) 2024/1469,19,Other
32024R1474,Regulation (EU) 2024/1474,19,Other
32024R1485,Regulation (EU) 2024/1485,19,Other
32024R1493,Regulation (EU) 2024/1493,19,Other
32024R1502,Regulation (EU) 2024/1502,19,Other
32024R1503,Regulation (EU) 2024/1503,19,Other
32024R1504,Regulation (EU) 2024/1504,19,Other
32024R1505,Regulation (EU) 2024/1505,19,Other
32024R1506,Regulation (EU) 2024/1506,19,Other
32024R1507,Regulation (EU) 2024/1507,19,Other
32024R1570,Regulation (EU) 2024/1570,19,Other
32024R1604,Regulation (EU) 2024/1604,19,Other
32024R1618,Regulation (EU) 2024/1618,19,Other
32024R1620,AMLAR [Regulation (EU) 2024/1620],6,"Banking, Payments, Insurance & AML"
32024R1623,CRR III Regulation [Regulation (EU) 2024/1623],19,Other
32024R1624,AMLR [Regulation (EU) 2024/1624],6,"Banking, Payments, Insurance & AML"
32024R1679,TEN-T Regulation [Regulation (EU) 2024/1679],11,Transport & Mobility
32024R1689,AI Act [Regulation (EU) 2024/1689],1,"AI, Data Economy & Digital Identity"
32024R1700,Regulation (EU) 2024/1700,19,Other
32024R1701,Regulation (EU) 2024/1701,19,Other
32024R1717,Regulation (EU) 2024/1717,10,"Migration, Asylum & Border Management"
32024R1728,Regulation (EU) 2024/1728,19,Other
32024R1735,Net-Zero Industry Act [Regulation (EU) 2024/1735],7,Consumer Rights & Internal Market
32024R1739,Regulation (EU) 2024/1739,19,Other
32024R1740,Regulation (EU) 2024/1740,19,Other
32024R1745,Regulation (EU) 2024/1745,19,Other
32024R1747,Regulation (EU) 2024/1747,12,"Environment, Energy & Climate"
32024R1772,Regulation (EU) 2024/1772,19,Other
32024R1773,Regulation (EU) 2024/1773,19,Other
32024R1774,Regulation (EU) 2024/1774,19,Other
32024R1780,Regulation (EU) 2024/1780,19,Other
32024R1781,Ecodesign for Sustainable Products Regulation [Regulation (EU) 2024/1781],12,"Environment, Energy & Climate"
32024R1787,Methane Regulation [Regulation (EU) 2024/1787],12,"Environment, Energy & Climate"
32024R1789,Gas and Hydrogen Markets Regulation [Regulation (EU) 2024/1789],12,"Environment, Energy & Climate"
32024R1793,Regulation (EU) 2024/1793,19,Other
32024R1800,Regulation (EU) 2024/1800,19,Other
32024R1802,Regulation (EU) 2024/1802,19,Other
32024R1803,Regulation (EU) 2024/1803,19,Other
32024R1807,Regulation (EU) 2024/1807,19,Other
32024R1817,Regulation (EU) 2024/1817,19,Other
32024R1850,Regulation (EU) 2024/1850,19,Other
32024R1853,Regulation (EU) 2024/1853,19,Other
32024R1855,Regulation (EU) 2024/1855,19,Other
32024R1856,Regulation (EU) 2024/1856,19,Other
32024R1860,Regulation (EU) 2024/1860,19,Other
32024R1863,Regulation (EU) 2024/1863,19,Other
32024R1865,Regulation (EU) 2024/1865,19,Other
32024R1867,Regulation (EU) 2024/1867,19,Other
32024R1868,Regulation (EU) 2024/1868,19,Other
32024R1869,Regulation (EU) 2024/1869,19,Other
32024R1870,Regulation (EU) 2024/1870,19,Other
32024R1871,Regulation (EU) 2024/1871,19,Other
32024R1875,Regulation (EU) 2024/1875,19,Other
32024R1877,Regulation (EU) 2024/1877,19,Other
32024R1881,Regulation (EU) 2024/1881,19,Other
32024R1887,Regulation (EU) 2024/1887,19,Other
32024R1889,Regulation (EU) 2024/1889,19,Other
32024R1891,Regulation (EU) 2024/1891,19,Other
32024R1894,Regulation (EU) 2024/1894,19,Other
32024R1899,Regulation (EU) 2024/1899,19,Other
